post_timestamp,post_title,post_content,Lap_Label,LapNumber
2024-07-08 00:08:26,abs 없는 노리스ㅋㅋㅋㅋ,,41,41.0
2024-07-08 00:08:28,백프로 우승이네 ㅋㅋㅋㅋ,ㅊㅊㅋㅊㅋ,41,41.0
2024-07-08 00:08:28,노리스 브레이크도 잘못밟았네,ㅋㅋㅋㅋ,41,41.0
2024-07-08 00:08:30,몽골 하드로 보라색 ㅋㅋ,ㅋ,41,41.0
2024-07-08 00:08:29,저거 노리스가 넘 앞으로 갔음,아까 선보다 멀리가서 당황하더라,41,41.0
2024-07-08 00:08:33,ㄷㅁㅌ ㅋㅋㅋㅋㅋㅋㅋ,,42,42.0
2024-07-08 00:08:34,노리스가 미끌어져서 넘 앞에서 세움,"저건 노리스 잘못
- dc official App",42,42.0
2024-07-08 00:08:35,냅둬라 ㅋㅋㅋ,,42,42.0
2024-07-08 00:08:35,패랩 ㄱㄷㄷ,,42,42.0
2024-07-08 00:08:37,몽골 패렙 ㅋㅋㅋㅋ,- dc official App,42,42.0
2024-07-08 00:08:38,정차 위치를 실수한듯,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:35,무리스가 쳐서 잭맨이 밀렸네,,42,42.0
2024-07-08 00:08:39,노리스가 잘못 세웠어 저건,- dc official App,42,42.0
2024-07-08 00:08:39,그래도 물탕 우승 간만에 보고 싶다,,42,42.0
2024-07-08 00:08:41,막스 가보자 가보자,,42,42.0
2024-07-08 00:08:41,리브미얼론ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,42,42.0
2024-07-08 00:08:42,하드 좋나 좋노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,42,42.0
2024-07-08 00:08:42,몽골 3초차ㅅㅅㅅ,,42,42.0
2024-07-08 00:08:44,빠따좀 쳐야될듯,4.5가 뭐여,42,42.0
2024-07-08 00:08:43,나한테 맡겨 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:44,캬 ㅋㅋㅋㅋ 해머타임,ㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:44,"""내버려둬""",,42,42.0
2024-07-08 00:08:45,냅둬라 좀,ㅋㅋ,42,42.0
2024-07-08 00:08:45,이랬는데 막스가 둘다 따면 개웃길듯,ㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:46,"""맡겨줘""",,42,42.0
2024-07-08 00:08:47,'나에게 맡겨라',,42,42.0
2024-07-08 00:08:47,비 그치니가 몽골 귀신같이 부활 ㅋㅋㅋㅋㅋ,,42,42.0
2024-07-08 00:08:47,립미얼론ㅋㅋㅋ,ㅋㅋ,42,42.0
2024-07-08 00:08:47,내비둬라 ㅋㅋ,,42,42.0
2024-07-08 00:08:48,아가리,ㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:49,하드패랩 ㄷㄷㄷ,ㅎㄷㄷ,42,42.0
2024-07-08 00:08:50,피아제 패스트 몬대,,42,42.0
2024-07-08 00:08:51,해머타임 ㄷㄷ,ㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:51,패랩 ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,42,42.0
2024-07-08 00:08:52,토토 입좀 ㅋㅋ,ㅋㅋㅋ,42,42.0
2024-07-08 00:08:52,대 황 물 탕 ㅅㅅ,ㅅㅅㅅㅅㅅㅇ,42,42.0
2024-07-08 00:08:52,셧업 입갤ㅋㅋㅋ,ㅋㅋㅋ,42,42.0
2024-07-08 00:08:52,하드로 퍼플 뭐노 ㅋㅋ,,42,42.0
2024-07-08 00:08:53,??: 아가리,ㅋㅋㅋㅋㅋㅋ,42,42.0
2024-07-08 00:08:52,몽골 패랩쇼 ㅋㅋㅋㅋㅋㅋㅋㅋ,,42,42.0
2024-07-08 00:08:53,인터가 평평해졌네ㅋㅋㅋ,- dc official App,42,42.0
2024-07-08 00:08:54,캬 ㅋㅋㅋㅋㅋ,,42,42.0
2024-07-08 00:08:57,하드가 맞았던건가?,,42,42.0
2024-07-08 00:08:57,막스 하드끼고 둘보다 빠르나보네,,42,42.0
2024-07-08 00:08:59,몽골 부활 ㅋㅋㅋㅋㅋㅋ,,42,42.0
