post_timestamp,post_title,post_content
2024-04-07 14:10:59,가슬리 14등 이궈궈던 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:11:13,저 응애 f1때문에 학교 쨌다는 그 응애아니냐,
2024-04-07 14:11:12,윌리엄스는 지금이라도 고물상에 매각해라,그게 최선으로 철수하는 법
2024-04-07 14:11:15,니들 링크타고가서 개추박아라,"https://m.dcinside.com/board/formula1/606112
오늘 스탠딩 리스타트 뜨면 다음 대문응모 당첨자에게 버거 세트 지원
- F1 마이너 갤러리
감사인사는 필요 없음
m.dcinside.com
못도망가게"
2024-04-07 14:11:18,오늘 관중 수 아는 사람 있음?,엪 공홈가면 그런 정보도 띄워주나??
2024-04-07 14:11:19,가슬리 얼굴살 개쪘네,ㅋㅋ
2024-04-07 14:11:27,사전트야 빨리 차 내려라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:11:29,오늘 하스 포인트 따면 스벅,"날도 더운데 아아 한 잔 하자
- dc official App"
2024-04-07 14:11:32,지금 하는거 룰이 어떻게 되나요?,"랩 정해놓고 결승점 선착순?
시간 정해놓고 가장 많은 랩 달린사람?
랩타임 갱신?"
2024-04-07 14:11:43,오늘 알핀 1포라도 제발..,.
2024-04-07 14:11:50,알핀 업글은 드라이버 살빼기임? ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:11:53,근데 그 와중에 알핀 P13 P14 뭐냐 진짜로,쟤네 왜 잘했음?
2024-04-07 14:12:05,샤시는 멀쩡한거같은데 ㅋㅋ,중국 나올순 있을듯
2024-04-07 14:12:05,커플 옆에 순간 뉴이인줄,ㅋㅋ
2024-04-07 14:12:08,F1 패덕 설명서: 패덕에는 한국인이 없습니다.,"패덕에서 인터뷰 중 한국어를 시키는 인터뷰어를 만나면 그 즉시 인터뷰를 멈추고 자리를 피하십시오.
위 경고를 무시한다면 레이스에서 안전을 보장할 수 없습니다."
2024-04-07 14:12:16,??? : 나 DNF라고?,전 사고 안났는데요
2024-04-07 14:12:31,이제왔는데 좆카도 뭐냐 ㅋㅋㅋㅋㅋㅋ,ㄹㅇ 은퇴해야겠네
2024-04-07 14:12:32,이탈리아 국기 배색 찌그러짐..? 어..?,이거...
2024-04-07 14:12:42,리카도 방출행동ㅋㅋㅋㅋ,"중국부터 편의점 좆카도 대신 출전ㅋㅋㅋㅋ
- dc official App"
2024-04-07 14:12:43,고치는거 scv 같네,ㅋㅋ
2024-04-07 14:12:48,난 마샬들이 되게 멋있음,사고처리의 베테랑들...
2024-04-07 14:12:58,일본... 레드플레그...,윽.... 내머리 속에서 나가!!!!!!!!!!!
2024-04-07 14:13:05,도련님 잘피했노,저러건 반응 어케하는거냐 진짜
2024-04-07 14:13:08,"""저새끼 니가 데려왔냐?""","씨발 무능한새끼
- dc official App"
2024-04-07 14:13:11,근데 어떻게 RB 둘 다 스타트 좆박았노,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:13:17,아람코 홍보효과 하나는 진짜 좆된다 ㅋㅋ,"계속 아람코만 보이네
- dc official App"
2024-04-07 14:13:24,근데 이건 걍 레이싱인시던트자나 ㅆㅃ,아니면 걍 알본이 미리 엑셀오프 햇어야됨
2024-04-07 14:13:26,속보) 알본 레이스 재출전,사전트의 차를 뺏어서 타는 것으로 알려져
2024-04-07 14:13:31,지금 가장 신난새키ㅋㅋㅋㅋㅋㅋㅋㅋ,"준비 완료~
- dc official App"
2024-04-07 14:13:34,방호벽 부딪히면 얼마나 아플까?,헤일로없을 시절이면 뇌진탕오겠는데
2024-04-07 14:13:48,리카도 핸들 왜캐 떨어대노,그립이 업쒀?
2024-04-07 14:13:54,사전트 차 지금 뺏어타는거 규정상 안되지?,ㅋㅋㅋㅋㅋㅋ
2024-04-07 14:13:54,신한카드 스폰서 개꿀자리 잡았네 근데,ㅈㄴ 웃기네
2024-04-07 14:14:09,신한카드 온보드로 보여주려는,리카도 선수님의 큰그림이다 (O)
2024-04-07 14:14:13,쟤네 마이애미까지 섀시 없다며,중국은 1대 출전임 그럼?
2024-04-07 14:14:17,대전트 ㅋㅋㅋㅋㅋ,
2024-04-07 14:14:21,리카도 운전 개못하노ㅋㅋ,"숄더 체크 했어야제ㅋㅋㅋ
- dc official App"
2024-04-07 14:14:17,알본이 사전트 순위 만들어줬노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-07 14:14:27,진짜 몇 달 내로 로슨 보겠다 ㅇㅇ...,
2024-04-07 14:14:36,저우 뚜껑 예쁘다,나전칠기노
2024-04-07 14:14:39,혼다엔진 레드불이랑 알파타우리만 쓰냐?,혼다엔진 ㅎㄷㄷㄷㄷ
2024-04-07 14:14:46,여기서 그럴일 없겟지만 사전트가 포인트 따면 알본 사망,ㅋㅋㅋㅋ
2024-04-07 14:14:55,트럭 엄청 많이 왔네 ㅋㅋ,
2024-04-07 14:14:56,보수차가 뭐저리 많노 ㅋㅋ,ㅋㅋ
2024-04-07 14:14:56,트럭 뭐냐 ㅋㅋㅋㅋㅋㅋㅋ,DnD
2024-04-07 14:15:03,뭔 트럭 동호회노ㅋㅋㅋ,/
2024-04-07 14:15:05,뭔 ㅅㅂ 주차장이여 ㅋㅋㅋㅋ,뭔 차를 저렇게 많이 ㅋㅋㅋㅋ
2024-04-07 14:15:06,트럭 로우라이더노 ㅋㅋㅋ,
2024-04-07 14:15:07,갓본 운영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:15:09,트럳뭐냐 공사하냐 ㅋㅋㅋ,- dc official App
2024-04-07 14:15:10,황본 ㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-04-07 14:15:12,사전트 차 뺏어타는건 씹ㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-04-07 14:15:13,니코 포인트권ㅋㅋㅋㅋㅋㅋㅋㅋ,"가즈아
- dc official App"
2024-04-07 14:15:14,갓본의 질서있는 주차 wwwwww,갓본의 민도는 세계제일wwww
2024-04-07 14:15:14,차 존나 많노 ㅋㅋㅋ,.
2024-04-07 14:15:25,존나 멋있다 ㅋㅋㅋㅋㅋㅋ 갓본식 운영 ㅋㅋㅋㅋ,- dc official App
2024-04-07 14:15:26,진찌 불운에 불운이네,"츠노다 스타트 망해서 뒤로 밀렸다가 왼쪽 한번 보고 들어갔는데 오른쪽에서 뒷바퀴 건드려버리네
이거 가지고 데브리하진 않을듯"
2024-04-07 14:15:33,???: 이 차는 이제 제겁니다,눈치껏 내놔라 ㅋ
2024-04-07 14:15:35,체코 마약조끼 재입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Mclaren F1 team 2007~
2024-04-07 14:15:44,헬멧만 바꿔쓰면 차 뺏어타도 모를듯 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:15:47,갓팡의 저주로 알론소 해밀턴 등등 곧 뒤지겠네,ㄷㄷㄷㄷㄷ
2024-04-07 14:15:50,리카도 보고싶다,대런 저 개좆같은 좆쓰레기병신새끼
2024-04-07 14:15:50,윌리엄스 뭔 GTA야???,맨날 남의 차 뺏어서 탐
2024-04-07 14:15:56,황녀 ㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-04-07 14:16:01,회장놈 공주랑 보노,
2024-04-07 14:16:06,혹시 저기에서 타이어 바꾸면 의무피트스탑 적용됨?,ㅇㅇ?
2024-04-07 14:16:06,공주도 왔네,"엪순이여?
- dc official App"
2024-04-07 14:16:07,뭔 일 난 거임???,자다 일어낫다 ㅅㅂ
2024-04-07 14:16:15,전에 사전트 차 뺏어탄 적 있음??,"오랜만에 봐서 갤 못따라가겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그게 ㄱㄴ하냐"
2024-04-07 14:16:16,공주마마 왔다고 추가시간 넣어준거네,노래방 추가시간마냥 ㅋㅋㅋ
2024-04-07 14:16:21,야 미미하소 플랜 진짜로 정배아니냐 이정도면?,"미디엄/레드/미디엄-하드-소프트
갓라리 강림인데"
2024-04-07 14:16:19,공주 옆에 저 아재 누구임?,
2024-04-07 14:16:19,뭔 얼굴들이 떠다니노 ㅋㅋㅋㅋ,
2024-04-07 14:16:28,공주님 퇴근 타이밍 놓쳤네,연장근무ㅋㅋㅋㅋㅋ
2024-04-07 14:16:30,리카도 내가 운전 좀 알려줘얃겠노,우측은 숄더체크 필요한거 몰랐노!
2024-04-07 14:16:36,서윗 도련놈ㅋㅋㅋㅋ,폼잡노ㅋㅋ
2024-04-07 14:16:40,저 공주뇬 왜케 대접해주냐,"왕위서열 1위 막 이정도 여자애냐?
- dc official App"
2024-04-07 14:16:40,질문(뷰지입구아님) 레드플랙때 타이어 갈아도 의무완료인?,?
2024-04-07 14:16:42,방금 사고 막스랑 오콘이 사고 냈으면 벌써 야차룰로 싸우고 있을껄?,알본 리카도는 둘다 얌전하니 다행이노
2024-04-07 14:16:45,스트롤 왤케 여유있어보이냐,
2024-04-07 14:16:46,레이스 리스타트 스타팅 그리드,https://twitter.com/ChrisMedlandF1/status/1776841035718832421?t=J-ccQSHc4zaSxcU_3bOMzQ&s=19
2024-04-07 14:16:50,미-점,미졈 타이어
2024-04-07 14:16:51,스트롤 본인 사고회피 장면 리딸중 ㅋㅋㅋ,
2024-04-07 14:16:55,페라리 사무라이 ㅋㅋㅋ,"저건 좀 탐나네 ㅋㅋ
- dc official App"
2024-04-07 14:16:57,말대가리 뭐노 ㅋㅋ,성님들 재밌게노노 ㅋㅋ
2024-04-07 14:16:58,티포시 사무라이 ㄷㄷㄷ,ㄷㄷ
2024-04-07 14:16:59,도련좌 생존자의 여유,ㅋㅋ
2024-04-07 14:17:02,티무라이 머냐 ㅋㅋ,ㅋㅋㅋㅋ
2024-04-07 14:17:14,쟤가 아이코 공주냐,그 왕따 당해서 힘들어 했다는 애 맞음?
2024-04-07 14:17:28,스즈카 소프트로 지금 15랩 이상 버티기 힘들지?,"흠
- dc official App"
2024-04-07 14:17:46,"저건 페라리, 사무라이, 인디언을 섞은거임?",ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:17:57,레드플렉 뜨자마자 무적등 켜지는거 개 멋있네,
2024-04-07 14:17:58,제발 어뢰 한번만 쏴다오,
2024-04-07 14:18:15,레드플랙 개노잼 ㅇㅈ?,ㄴㅈ
2024-04-07 14:18:25,에브리원 오케이 했는데 왜 리카도만 알려줌 ㅋㅋㅋ,
2024-04-07 14:18:32,지금 왔는데 뭔일 있었냐?,시발
2024-04-07 14:18:39,체코님 어뢰 제발…,
2024-04-07 14:18:46,저 레드불 일본GP 모자 갖고싶다,렛도부루
2024-04-07 14:18:53,그러고보니 둘다 막스 팀메였네,
2024-04-07 14:18:55,카도맘 ㅋㅋㅋㅋ,
2024-04-07 14:18:58,f1 선수들 의리있노,다들 무전으로 충돌선수 괜찮냐고 물어보네
2024-04-07 14:19:02,우시노 ㅋㅋㅋㅋㅋ,
2024-04-07 14:19:02,리카도맘 ㅠㅠ,
2024-04-07 14:19:03,좆물탕 퇴물쌔기 괜찮냐고 묻지도 않네 인성 좆빻은 퇴물새끼 ㅋㅋ,개극혐
2024-04-07 14:19:01,훈훈한 에프원,- dc official App
2024-04-07 14:19:03,실시간 카도맘 오열 중 ㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:19:09,카도맘아줌마 열연하노 ㅋㅋ,
2024-04-07 14:19:10,진짜 카도맘이네,ㅋㅋㅋㅋㅋ
2024-04-07 14:19:15,카도맘 멸망 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:19:22,차를 왜 뺏어탐??,"그거 원래 알본 섀시니까
돌려주는거지"
2024-04-07 14:19:23,카도맘 ㄹㅇ이였노,"ㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-04-07 14:19:35,알장연 ㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-04-07 14:19:44,특공 ㅋㅋㅋ,ㅋㅋㅋ
2024-04-07 14:19:47,스즈카 직관 온 엪붕이들?,"진짜 햇빛 ㅈㄴ 쎄서 나만 죽을 맛임?
- dc official App"
2024-04-07 14:19:48,알장연 ㅋㅋㅋ,"이기질 못할텐데
필승은 무슨 ㅋㅋㅋ
- dc official App"
2024-04-07 14:19:52,알핀 저거 뭐노,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:19:55,진짜 그로장인줄 알았네 ㅅㅂㅋㅋ,흠칫할만함 ㅋㅋㅋ
2024-04-07 14:19:56,알로장 ㅅㅂ ㅋㅋㅋ,아 ㅋㅋㅋ
2024-04-07 14:20:04,대런새끼는 사이드미러도 안봄?,앞에 아무차도 없다고 레이싱라인밟다가 사고냈네
2024-04-07 14:20:12,지금 사전트 내리고,황본 타기 ㄱㄴ?? ㅋㅋㅋ
2024-04-07 14:20:12,ㅋㅋ 무-리슼ㅋㅋㅋㅋㅋㅋㅋ,무관ㅋㅋㅋㅋㅋㅋ
2024-04-07 14:20:15,무관 중에 최강 누리스,ㅋㅋ
2024-04-07 14:20:23,오래 걸리네,원래 레드 뜨면 오래 걸리냐
2024-04-07 14:20:25,^무관^,"ㅋㅋ,"
2024-04-07 14:20:28,타이어월이 이태리국기같네,ㅋㅋㅋㅋㅋ
2024-04-07 14:20:35,퇴물탕 병신새끼 사고나서 은퇴 ㄱㄱ 꺼져,ㄱㄱㄱㄱㄱ
2024-04-07 14:20:38,타이어월 ㅅㅂ 존나쳐맞은 이탈리아 국기같네,하도 쳐맞아서 위아래로 뒤집혔노
2024-04-07 14:20:39,트럭들도 고무깔아주냐,ㅗㅜㅑ
2024-04-07 14:20:40,벌써 다 고쳤나,"빠른데
- dc official App"
2024-04-07 14:20:54,소치에서 우승 못한거 좆병신 ㅋ,ㄹㅇ
2024-04-07 14:20:54,아람코->람 ㅋㅋㅋㅋ,아랑 코는 ㅂㅂ
2024-04-07 14:21:07,꼬먕이 왤케 울상이여 ㅋㅋ,
2024-04-07 14:21:09,퇴물탕 스핀후 댜가리 다쳐라 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-07 14:21:14,아이는 우는데 엄마는 신났네,엄
2024-04-07 14:21:17,리카도 갈길가는데 알본이 박은거아니냐,뭐가문제야?
2024-04-07 14:21:19,유뷰녀 예쁘농,ㄷㄷ
2024-04-07 14:21:19,트럭 서킷 타는거 재밌겠노,- dc official App
2024-04-07 14:21:20,아기 왜 울거같냐 ㅋㅋㅋㅋㅋ,어데 불편한가
2024-04-07 14:21:21,레드플랙 언제끝날거같음?,ㅈㄱㄴ
2024-04-07 14:21:22,애기 울상인데 ㅋㅋㅋ,엄마는 신났누 ㅋㅋㅋ
2024-04-07 14:21:27,11분뒤 아오,
2024-04-07 14:21:27,애기 우는데?,
2024-04-07 14:21:29,응애쉑 개커엽노 ㅋㅋ,왜울상임
2024-04-07 14:21:31,트럭 아저씨가 19등 아니냐?,좆카도보다 오래 트랙에 있었는데
2024-04-07 14:21:33,32분에 리스타트,
2024-04-07 14:21:36,아니 시발 12분 뒤?,시발
2024-04-07 14:21:38,헐크 알론소모드 ㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:21:39,아 이제 켰다고,레드 플래그 왜 떴는데!?
2024-04-07 14:21:41,알본 머리속,- dc official App
2024-04-07 14:21:41,시트를 노리는 녀석 2,
2024-04-07 14:22:04,근데 원래 첫랩 레드플랙은 스타팅그리드 리셋아니냐??,원래그랬던거같은데
2024-04-07 14:22:11,리카도 짤리냐???,"ㅋㅋㅋ 넷플리스 컨텐츠 건졌네
- dc official App"
2024-04-07 14:22:22,니코 은퇴까지 포디움 가능?,ㄱㄴ?
2024-04-07 14:22:31,중국gp때 사전트 나올 수 있냐?,듣고보니 그렇네
2024-04-07 14:22:37,츠노다 아담하긴 아담한 ㅔㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:22:42,리카도 대체자 찾았다네,ㅇㅇ
2024-04-07 14:22:40,휠켄베르크 의자 재입갤 ㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:22:49,사전트도 박으면,"중국에서 윌 안 나옴?
- dc official App"
2024-04-07 14:23:08,로컬시간이 한국시간이랑 같잖아,신기하네 ㅋㅋㅋㅋㅋ
2024-04-07 14:23:11,근데 리카도가 왜 대런임?,다니엘 뭉개서 대런인건가
2024-04-07 14:23:13,뭔일 있었길래 레드플래그냐,"방금 와서 모름
리카르도랑 알본 나가떨어진거지?"
2024-04-07 14:23:15,방금 페라리 매카닉 르클레 닮았네,잘생깄노
2024-04-07 14:23:21,오늘 일본 그랑프리 관중 몇명 왔는지 아는사람???,"ㅈㄱㄴ
DnD"
2024-04-07 14:23:49,근데 이번에도 섀시 손상이면 알본이 섀시 다 부신거노 ㅋㅋㅋ,ㅋ1111111
2024-04-07 14:23:52,시발 지금 일어남,"옆나라에서 하는데 시작을 못봤네
리카도 새끼가 사고친거임?
- dc official App"
2024-04-07 14:23:58,타이어 워머 저거 보온만됨?,아니면 안에 배터리랑 열선 있어서 발열도 되는거임?
2024-04-07 14:24:03,2024&2025 Visa Cash app RB driver,
2024-04-07 14:24:11,2시간 룰이 2시간 넘으명 끝??,"ㅇㅇ
- dc official App"
2024-04-07 14:24:58,근데 인천 f1 유치하면 어디 다른 투어 자리 대신 참가하는거 아님?,그럼 어디가 인천 대신에 빠짐?
2024-04-07 14:24:59,효수했노,.
2024-04-07 14:25:00,저게 뭐노...,
2024-04-07 14:25:12,Comms director는 뭐하는사람임,스카이 중계에서 인터뷰하는데 전화교환원인가
2024-04-07 14:25:22,일본 그랑프리라고 채팅에 영포티 몇명 보이네,역겹다 진짜
2024-04-07 14:25:22,트럭 퇴갤 ㅋㅋ,"트럭 개많네
- dc official App"
2024-04-07 14:25:36,메르 포디엄 가보자~~,
2024-04-07 14:25:55,7분후 시작,".
- dc official App"
2024-04-07 14:25:56,현재 노면 온도 38.9도,"스타트 지점은 40.7도
기온 22도"
2024-04-07 14:25:58,유키 진짜 작네,레고 기본 캐릭터 같이 생김
2024-04-07 14:26:11,방금 양갈래눈나 이뻤다,ㅇㅈ?
2024-04-07 14:26:15,우리도 곧 저렇게 F1 볼 수 있는거냐??,인천유치 ㄱㅂㅈㄱㅂㅈ
2024-04-07 14:26:38,ㅅㅂ 스즈카 비온다더니 햇빛 미쳤네,비오는 것보다는 낫다만 땡볕 힘드네
2024-04-07 14:26:49,ㅈ밥2명 시작부터 레드뜨기해서 딜레이되니까,"ㅈㄴ짜증나네 ㄹㅇㅋㅋ
기다리기 ㅈ같ㅋ"
2024-04-07 14:27:02,알본 레드불 복귀해서 차 부수면 좋겠노 ㅋㅋㅋㅋ,ㅇㅇㅇ
2024-04-07 14:27:06,레드플렉이 타이어 바꿔도 바꾼걸로쳐줌?,한번은 다른 타이아 무조건 바꿔야 된다메?
2024-04-07 14:27:07,유키는 근데 왜 2그리드 떨어지는거임?,"?
- dc official App"
2024-04-07 14:27:16,순위변동된채로 스타트 하는거지?,원래 스타팅 그리드로 돌아가는거 아닌거지?
2024-04-07 14:27:20,아조씨들 어디서 봐요?,나도 볼래
2024-04-07 14:28:03,f1 평균연령 40이상이노?,조수미고 그렇고 씨벌 영포티햄들 넘 많노
2024-04-07 14:28:08,키미좌 ㄷㄷㄷㄷ,"ㅋㅋㅋㅋ
- dc official App"
2024-04-07 14:28:15,키미 기습숭배 머고 ㅋㅋ,역시 보이지 않는 무언가는 키미햄 ㅋㅋㅋ
2024-04-07 14:28:29,비도 오고 트랙터도 입갤하고...,"했더라면 조금은 더 재밌었을까...?
- dc official App"
2024-04-07 14:28:33,대 키 미,"기 습 숭 배
Oracle Red Bull Racing RB20"
2024-04-07 14:28:57,키미 성덕 케로좌,ㅇㅇ
2024-04-07 14:29:04,물탕이언제오냐,"공항가야겟다
- dc official App"
2024-04-07 14:29:15,북딱스가 ㅈㄴ 빨랐던 거네,!!
2024-04-07 14:29:17,20 토스카나인가? 거기가 리스타트 하고 또 개판나지 않음?,"코로나때 개염병 사고릴레이나고
꿀잼이었는디 ㅋㅋ"
2024-04-07 14:29:18,재시작함?,ㅇㅇ
2024-04-07 14:29:28,신한카드 오지게 보여주네,홍보 가성비 좋네
2024-04-07 14:29:34,첫 코너부터 레이트 브레이킹,"대단하다
- dc official App"
2024-04-07 14:29:41,32분에 재시작,ㅇㅇ
2024-04-07 14:29:51,어뢰 드가자!!!!,
2024-04-07 14:29:57,타이어워머도 피렐리에서 빌려주는거임?,아니면 똑같은 타이어라도 워머로 더 잘 데우고 하는 것도 팀 기술력이라고 팀 자체 제작인가
2024-04-07 14:30:03,근데 저건 리카도 잘못아니지 않음?,그냥 계속봐도 리카도는 원래 자기라인 가져간 느낌인데
2024-04-07 14:30:08,누가 몽골 어뢰좀,- dc official App
2024-04-07 14:30:19,덕분에 신한카드 광고 많이하네,- dc official App
2024-04-07 14:30:20,무한로딩 ㅅㅂ,"여기 전광판 잘 안보인다고 아
- dc official App"
2024-04-07 14:30:31,엪갤 삐완 삐완,
2024-04-07 14:30:40,어어 왜 시작함?,2시에 야프닝쇼하고 3시 레이스 아니었노..
2024-04-07 14:30:42,22영국?,"케로햄이 말하는거?
Oracle Red Bull Racing RB20"
2024-04-07 14:30:57,호주 부터 입문한 뉴비인데 씨발 왤케 재미없냐 오늘,1등 씨발새끼 핵쓰냐? 먼데
2024-04-07 14:31:17,와 이쁘다,"손 흔들어 줄때 흥분됬다...
- dc official App"
2024-04-07 14:31:33,몽골 페레즈한테 어뢰 당하면 좋겠어,레드불 없는 f1이 재밌거든ㅋ
2024-04-07 14:31:58,윽 티포시…,"..
- dc official App"
2024-04-07 14:32:14,오렌지ㅋㅋㅋㅋㅋ,"ㅁㅅ ㅁㅅ ㅁㅅ ㅅㅍㅁㅅ ㅁㅅ ㅅㅍㅅㅍ
Oracle Red Bull Racing RB20"
2024-04-07 14:32:19,Checo Never Give Up ㅋㅋㅋㅋㅋ,
2024-04-07 14:32:23,CHECO EVER GIVE UP!,황급히 NEVER
2024-04-07 14:32:34,나만 가슬리 팀라 음질 개판임?,멀티뷰어 스크립팅 없었으면 못알아들었을듯
2024-04-07 14:32:38,에?,"?????
Oracle Red Bull Racing RB20"
2024-04-07 14:32:42,물탕햄 도박 ㄷㄷ,
2024-04-07 14:32:42,메르 그 전략 ㅋㅋㅋ,
2024-04-07 14:32:43,햄 하드 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-07 14:32:51,두가자~,"섹스재입갤ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-07 14:32:56,야밀턴 하드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2하드갈듯
2024-04-07 14:32:57,하 드 ㅋㅋㅋㅋㅋ,- dc official App
2024-04-07 14:32:57,하드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-07 14:32:58,물탕이 하드 53랩 간다에요,
2024-04-07 14:33:00,하드??,물탕햄 도박 ㄷㄷ
2024-04-07 14:33:00,메르 전략드가자 ㅋㅋ,
2024-04-07 14:33:01,ㄷㄱㅈ ㅋㅋ,
2024-04-07 14:33:03,하드 미쳤노,"메르 좆병신...
- dc official App"
2024-04-07 14:33:04,시발련아 그럼 하드 하드 하겠다는거임>,물탕아 씨발
2024-04-07 14:33:05,메르세데스 마스터플랜,맞냐?
2024-04-07 14:33:00,사고 바로 앞에서 남ㅋㅋㅋㅋ 개꿀잼,- dc official App
2024-04-07 14:33:06,저러다 또 레드 뜨면 ㅋㅋㅋ,"개꿀재밍겠네 ㅋㅋㅋ
- dc official App"
2024-04-07 14:33:08,하드쓴다= 뒤로 내려가겠다 ㅋ,
2024-04-07 14:33:08,메르 새하드 뭔데 ㅋㅋㅋㅋㅋㅋ,하드 하드 원스탑하냐고 ㅋㅋㅋㅋ
2024-04-07 14:33:09,물탕이 하드?,"또 셒카 존버 모드냐?
- dc official App"
2024-04-07 14:33:07,하드 뭐노ㄷㄷㄷㄷㄷㄷㄷㄷ,"하드 하드로 가능한가? 스타트때 좆되는거 아님?
Mclaren F1 team 2007~"
2024-04-07 14:33:16,타이어 깎는 노인 입갤ㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-04-07 14:33:19,하드 맞냐 ㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:33:23,물탕햄 하드ㅋㅋㅋㅋㅋ,2317189랩 돌겠노 ㅋㅋ
2024-04-07 14:33:28,좆된걸 느낀 물탕견은 개추 ㅋㅋㅋ,나부터 ㅋㅋ
2024-04-07 14:33:29,아무래도 '안녕하세요'의 저주가 ㅋㅋㅋㅋㅋ,ㅋㅋ
2024-04-07 14:33:30,하드ㅋㅋ 개털릴듯,"ㅎ
- dc official App"
2024-04-07 14:33:30,르끌레르도 하드?,"ㅇ
- dc official App"
2024-04-07 14:33:48,메르듀오 하드ㅋ,ㅋ
2024-04-07 14:33:49,지금 몇 랩임??,- dc official App
2024-04-07 14:33:49,러셀이하드였노 ㅋㅋㅋ,- dc official App
2024-04-07 14:33:50,단단해요,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-07 14:33:55,페라리 행동 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-07 14:33:56,이거 맞아?,ㅋㅋㅋㅋㅋ
2024-04-07 14:33:57,몽땅하드 시발ㅋㅋㅋㅋㅋ,- dc official App
2024-04-07 14:33:58,메르 개좆핀 서전트 새하드로 스타트,"알론소 헐크 보타스 츠노다 도련놈 저우 소프트
나머지 미듐"
2024-04-07 14:34:16,DO A FERRARI,"하 드 행 동
Oracle Red Bull Racing RB20"
2024-04-07 14:34:21,사인츠 새미디움이라는데?,"쟤 미디움 히드로 못버티지 않나
Mclaren F1 team 2007~"
2024-04-07 14:34:26,레드플랙 전후로 타이어 바꾼거도 규정 충족하지?,미디엄스타트 >레드플랙 > 하드 >하드 가능이지?
2024-04-07 14:34:28,알국왕 그대로 소프트 ㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-04-07 14:34:45,츠노다 3렙 소프트 맞냐???,걍 새삥뜯는게 안낫나
2024-04-07 14:34:50,이렇게 스타트타이어 다양하면 스타트 사고확률 높지않냐,과연
2024-04-07 14:34:50,츠노다 3 뭐임?,"중고신삥 ㄷㄷ
- dc official App"
2024-04-07 14:34:53,직관중인 엪붕아 메르 좆핀 하드래,"안궁금할 사전트도 하드
- dc official App"
2024-04-07 14:35:08,물탕햄 원스탑 플랜 온ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-07 14:35:15,퀄리 뛴 타이어 끼워주는게 맞냐??,진짜 모르겠네 알비 이새기들은
2024-04-07 14:35:16,츠노다 중고 소프트…,뭔데 ㅋㅋ
2024-04-07 14:35:16,일본 그 쫒겨난 공주는 이쁘던데,"그냥 그렇디고
- dc official App"
2024-04-07 14:35:18,리카도 초조할듯ㅋㅋㅋ,"ㅋ
- dc official App"
2024-04-07 14:35:25,로슨ㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-07 14:35:28,법아들ㅋㅋㅋ,ㅋㅋㅋ
