Lap_Label,Comment_Count
Before Lap,0
1.0,52
2.0,40
3.0,57
4.0,33
5.0,64
6.0,36
7.0,70
8.0,49
9.0,65
10.0,91
11.0,116
12.0,45
13.0,62
14.0,53
15.0,52
16.0,55
17.0,99
18.0,95
19.0,46
20.0,35
21.0,35
22.0,28
23.0,47
24.0,19
25.0,59
26.0,40
27.0,32
28.0,29
29.0,28
30.0,17
31.0,45
32.0,71
33.0,35
34.0,28
35.0,23
36.0,15
37.0,70
38.0,28
39.0,23
40.0,24
41.0,26
42.0,30
43.0,19
44.0,26
45.0,24
46.0,32
47.0,15
48.0,19
49.0,7
50.0,20
51.0,27
52.0,46
53.0,34
54.0,23
55.0,39
56.0,17
57.0,30
After Lap,328
