post_timestamp,post_title,post_content,Lap_Label,LapNumber
2024-12-02 01:28:52,츠노다 레드불 기원 7일차....,....ㅠ,15,15.0
2024-12-02 01:28:53,제발 자우버 포인트,ㅋㅋㅋㅋ,15,15.0
2024-12-02 01:28:54,1378101213799 중국인의 한!!!,,15,15.0
2024-12-02 01:28:54,와 관우 좆되노 추월,- dc official App,15,15.0
2024-12-02 01:28:56,저 정도론 PD한테 한 소리 안 듣냐 ㅋㅋㅋㅋ,저번에 마약이 ㅅㅂ ㅋㅋㅋ,15,15.0
2024-12-02 01:28:59,역사는 반복된다,언젠가 츠노다가 다시 역전할것,15,15.0
2024-12-02 01:28:59,저우 추월 맛있네 ㅋㅋㅋ,라스트댄스 ㅅㅅ,15,15.0
2024-12-02 01:29:01,저우시발포인트따자이번에ㅋㅋㅋㅋㅋㅋ,캭ㅋㅋㅋㅋ,16,16.0
2024-12-02 01:29:01,난징대축제 시발아 ㅋㅋㅋㅋ,ㅋㅋ,16,16.0
2024-12-02 01:29:04,더더보기리그 탈출 각이냐?,,16,16.0
2024-12-02 01:29:07,대짱깨 드디어 포인트 얻냐?,,16,16.0
2024-12-02 01:29:07,난징의 복수다!,- dc official App,16,16.0
2024-12-02 01:29:08,중일전쟁ㅋㅋㅋㅋㅋ,,16,16.0
2024-12-02 01:29:08,저우관유 더보기 리그 탈출 찬스 ㄷㄷㄷㄷ,,16,16.0
2024-12-02 01:29:09,앞에서 한대만 죽어주면 대따거 포인트각인데,캬,16,16.0
2024-12-02 01:29:10,대리스 패랩 ㄷㄷ,- dc official App,16,16.0
2024-12-02 01:29:13,츠노다 스타트 ㅈㄴ 잘한 날<,차가 졸라 느림,16,16.0
2024-12-02 01:29:16,자우버 포인트 따면 엪버거,글댓합 150 이상 내가 끊을 때 까지,16,16.0
2024-12-02 01:29:21,한중일 중에 한국인만 없는거임?,왜 한국만 병신이너,16,16.0
2024-12-02 01:29:24,풀페이스(자우버한테 따이며),- dc official App,16,16.0
2024-12-02 01:29:25,아니 1번코너에서,"왜 자진해서 안쪽라인타는거야
처음보네;;",16,16.0
2024-12-02 01:29:30,저우 페라리 리저브 루머 나오고 나서부터 잘한 것 같은데,뭔가 좀 동기부여가 되는건가 ㅋㅋㅋㅋ,16,16.0
2024-12-02 01:29:31,진짜 오늘 레이스 개판이네 ㅋㅋ,오랜만에 V8시절 느낌 나네 ㅋㅋ,16,16.0
2024-12-02 01:29:31,장비 왜케 빨라졋냐,- dc official App,16,16.0
2024-12-02 01:29:34,행인이 안된다고 씨박쌔끼뜰아,행인두부라고 지금 존나 부서진다고,16,16.0
2024-12-02 01:29:35,팩트) 중일전쟁은 짱깨가 이김,ㅇㅇ,16,16.0
2024-12-02 01:29:38,RB차 개느린가보네 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,16,16.0
2024-12-02 01:29:48,보vs노다 = 환핀대전,"일본 = 환국 영토
- dc official App",16,16.0
2024-12-02 01:29:50,츠노다 차고 높이 이슈,- dc official App,16,16.0
2024-12-02 01:29:58,팀 잘 선택한 거 같은 보톨레토면 개추 ㅋㅋ,"ㅋㅋㅋ
- dc official App",16,16.0
2024-12-02 01:29:58,자우버의 유쾌한 반란이 시작된다,드가자~,16,16.0
2024-12-02 01:30:03,체황 주저앉히고 틀론소 넘으면,"저우신 포인트
- dc official App",16,16.0
2024-12-02 01:30:22,미끌ㅋㅋ,ㅋㅋ,16,16.0
2024-12-02 01:30:23,피아스트리 미끌,어어,16,16.0
2024-12-02 01:30:24,보타스엉덩이빨고싶다,,16,16.0
2024-12-02 01:30:24,피아제 ㅋㅋㅋ,,16,16.0
2024-12-02 01:30:24,ㄴㅇㅅ 피아제,,16,16.0
2024-12-02 01:30:25,피아제 미끌 ㄷㄷ,,16,16.0
2024-12-02 01:30:26,피아제 운/지 ㅋㅋㅋㅋ,,16,16.0
2024-12-02 01:30:31,르끌 사인츠 왜 벌어지노,스왑을 안하는게 아니라 그냥 둘다 페이스 안좋았던건가,17,17.0
2024-12-02 01:30:30,지포스 못 버틴 피아제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,17,17.0
2024-12-02 01:30:32,지혼자 미끄러지노,아오,17,17.0
2024-12-02 01:30:33,피아제 미끌 ㅋㅋㅋ,ㅋㅋ,17,17.0
2024-12-02 01:30:34,더티에어 먹어라~~~,ㅋㅋ,17,17.0
2024-12-02 01:30:35,쥬지 오늘 왜 별로지,"우승 느낌이엇는데
- dc official App",17,17.0
2024-12-02 01:30:37,조관우 아깝긴 하네,"차만 받쳐줬으면 꾸준히 포인트는 땄을거 같은데
사고도 안내고
중국 스폰이 좀만 쎗으면 남았을수도?",17,17.0
2024-12-02 01:30:38,르끌레속도올리고있네달리자ㅋㅋㅋㅋㅋㅋㅋ,가자,17,17.0
2024-12-02 01:30:38,맥라렌이 자폭 스위치 안누르는이상 맥밑페다ㅋㅋㅋㅋㅋ,,17,17.0
2024-12-02 01:30:41,카메라잡아줘서 긴장햇노,,17,17.0
2024-12-02 01:30:46,지금 이 순위대로 끝나도,맥라렌은 아부다비 나란히 9 10위 하면 됨,17,17.0
2024-12-02 01:30:46,피아제야 미끌 한번만 더해주라 ㅠㅠㅠㅠㅠ,"ㅠㅠㅠㅠ
- dc official App",17,17.0
2024-12-02 01:30:48,내년엔 저 타이어 좀 빠르게 뎁히자,,17,17.0
2024-12-02 01:30:50,알비 알핀 컨스트럭터 순위 못딸 거 같은데,상파울로가 세이프티카가 진짜 원망스럽겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,17,17.0
2024-12-02 01:30:50,르끌 지금 노드링크 해결 못 한건가?,설마,17,17.0
2024-12-02 01:30:54,이번엔 호주의 영국 침략 ㄷㄷㄷㄷ,이게 세계사지 ㅋㅋㅋㅋ,17,17.0
2024-12-02 01:30:57,힘든데 재미없는 서킷..,- dc official App,17,17.0
2024-12-02 01:31:00,중력을 이기지 못한 피아제??,어디서 많이...,17,17.0
2024-12-02 01:31:02,쿠플 채팅 피아제드립은 막네 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅅㅂ,17,17.0
2024-12-02 01:31:04,아이고 피아제야ㅠ,저런,17,17.0
2024-12-02 01:31:05,걍 시벌 미디움이 존나 안맞는거였네,빨리 하드로 갈아 껴라 그게 희망이다,17,17.0
2024-12-02 01:31:06,AI신박하노ㅋㅋㅋㅋㅋㅋㅋㅋ,,17,17.0
2024-12-02 01:31:11,오버스티어 한번으로 0.6초가 날아가네,"신기하다잉
- dc official App",17,17.0
2024-12-02 01:31:11,자우버견 인증,"시발 오늘 포인트 따냐?
- dc official App",17,17.0
2024-12-02 01:31:18,런오프에 그려진 무늬 예쁨,,17,17.0
2024-12-02 01:31:27,아 노리스의 엔진에서 연기가,메르 엔진이 터질리가업지..,17,17.0
2024-12-02 01:31:34,몽골 핼멧 뭐냐 시발ㅋㅋㅋㅋㅋㅋ,삐까번쩍하노ㅋㅋㅋㅋㅋㅋ,17,17.0
2024-12-02 01:31:35,펑 쳐~,,17,17.0
2024-12-02 01:31:36,뭐요...?,,17,17.0
2024-12-02 01:31:39,아 시발 불안한데,,17,17.0
2024-12-02 01:31:41,펑처? ?,- dc official App,17,17.0
2024-12-02 01:31:45,펑쳐는 씨발 절대 안된다 개좆라리새기들아 ㅋㅋㅋㅋㅋㅋ,"ㅋㅋ
- dc official App",17,17.0
2024-12-02 01:31:44,뭔 펑쳐요 시발,,17,17.0
2024-12-02 01:31:49,페라리가 괜찮다고 하는 건 믿을 수 없다,,17,17.0
2024-12-02 01:31:49,개좆라리 정품 니미씨발 ㅋㅋㅋㅋㅋㅋ,,17,17.0
2024-12-02 01:31:50,뭐욧???,- dc official App,17,17.0
2024-12-02 01:31:50,상상펑쳐는 ㅋㅋㅋㅋㅋㅋ,- dc official App,17,17.0
2024-12-02 01:31:52,솔직히 런오프 보단 그래블 설치했으면 재밌을 것 같은데,- dc official App,17,17.0
2024-12-02 01:31:54,시발페라리안돼ㅠㅠㅠㅠㅠㅠㅠㅠ,안댜,18,18.0
2024-12-02 01:31:54,아오펑처 시발,뭐하노 ㅋㅋㅋ,18,18.0
2024-12-02 01:31:54,뭔 펑처여,아,18,18.0
2024-12-02 01:31:56,개뱡신좆라릴,,18,18.0
2024-12-02 01:31:58,어어 노리스 패랩경신 그만해라,어어,18,18.0
2024-12-02 01:32:01,좆라리 좆라리ㅋㅋㅋㅋㅋ,ㅅㅂㅅㅂ,18,18.0
2024-12-02 01:32:01,페라리 원스탑몬할거같노,,18,18.0
2024-12-02 01:32:02,타이어 빵꾸 이슈ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,18,18.0
2024-12-02 01:32:05,좆라리 씨발 지랄하지마라,,18,18.0
2024-12-02 01:32:10,환각펑쳐 ㄷㄷ,ㅋㅋㅋ,18,18.0
2024-12-02 01:32:14,제발 좆라리 멈춰,ㅅㅂ,18,18.0
2024-12-02 01:32:15,그저 킹라리ㅋㅋㅋㅋ,,18,18.0
2024-12-02 01:32:13,좆라리는 못 믿는다,시발,18,18.0
2024-12-02 01:32:24,너네 잘 싸웠다 ㅋㅋ 재밌었다 ㅋㅋ,,18,18.0
2024-12-02 01:32:25,르끌 페이스 사인지랑 비슷한데 설마 펑처겠어,ㅇ,18,18.0
2024-12-02 01:32:26,드라이버 시점에서 저렇게 나가는거 볼때마다,핸들 훅 나갈때 얼마나 쫄릴까 살짝 상상감 ㅅㅂㅋㅋ 저걸 바로 반응해서 안미끄러지는게 대체 얼마나 힘들꼬,18,18.0
2024-12-02 01:32:30,응 하드 40랩 차력쇼하면 그만이야,할 수 있지 르끌아?,18,18.0
2024-12-02 01:32:34,티포시 병신들아 ㅋㅋㅋㅋㅋㅋㅋ,대체 몇번을 속는거냐?,18,18.0
2024-12-02 01:32:36,노리스 그래도 몽골이랑 페이스 잘 맞추네,늘상 보면 한 7초 벌어지고 막판에 추격이 일상이였는데,18,18.0
2024-12-02 01:32:38,패랩은 노쪽이가 계속 갱신을 하는데,왜 몽골이랑 격차는 벌어지는거냐 뭐지,18,18.0
2024-12-02 01:32:40,요즘가슬리ㅈㄴ잘달리네ㅋㅋㅋㅋㅋㅋ,ㅎㅇㅌ,18,18.0
2024-12-02 01:32:41,노퍼더액션 이름 바꾸자,"모터 레이싱으로
훨씬 직관적이노 아 ㅋㅋ
- dc official App",18,18.0
2024-12-02 01:32:42,얼마나 혹독하게 이미지 트레이닝을 하길래,"이젠 레이스하면서 상상속의 펑쳐와도 싸우고 있네 ㅋㅋ
- dc official App",18,18.0
2024-12-02 01:32:44,케이막 개슬리 동부리그 1위대결ㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",18,18.0
2024-12-02 01:33:03,아까 르끌레르 병신이라는 애들 다 어디갔음? ㅋㅋ,그저 내로남불 그 자체,18,18.0
2024-12-02 01:33:06,폰펑쳐 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,18,18.0
2024-12-02 01:33:12,러셀아 잘 좀 해봐,누리스 압박해줘,18,18.0
2024-12-02 01:33:13,동부지구 1위 경쟁 ㄷㄷ,,18,18.0
2024-12-02 01:33:13,???: 기대했나? 좆포시?,컨챔은 맥라렌이다.,18,18.0
2024-12-02 01:33:20,관우 계속 벌어지네,보타스도 츠노다를 너무 못 따는 것 같고,19,19.0
2024-12-02 01:33:29,보타스 얘는 노다도 못따네,주관우 미만,19,19.0
2024-12-02 01:33:30,"보타스 "" 나 더티에어에 갇힌듯.""",- dc official App,19,19.0
2024-12-02 01:33:35,대라리 원스탑 도박 드가자,,19,19.0
2024-12-02 01:33:40,RB는 6등 하나 했더니 결국 8등딱하겠노,"알핀 브라질 도박성공이 컸다
- dc official App",19,19.0
2024-12-02 01:33:48,ㅈ라리와 정치인의 공통점은?,"정답: 신뢰할 수가 없다
- dc official App",19,19.0
2024-12-02 01:33:52,르끌이 빨라진거냐 앞차들이 느려진거냐,그새 엄청 따라잡았네,19,19.0
2024-12-02 01:34:03,분위기가 원스탑인가,투스탑이면 지금 해야하는데,19,19.0
2024-12-02 01:34:12,사고 딱 한번만 더 나라,"자우버 제발!!!!!
- dc official App",19,19.0
2024-12-02 01:34:14,앞놈들보다 랩당 1초느린 퇴물탕과 금수새끼,ㅋㅋㅋㅋㅋㅋㅋㅋ,19,19.0
2024-12-02 01:34:15,???: 점마들 왤케 빠르노,ㅋㅋㅋ,19,19.0
2024-12-02 01:34:19,경의 xx 드립이 존나웃기네 ㅋㅋ,경의 놀람 ㅋㅋ,19,19.0
2024-12-02 01:34:26,러셀 페이스 왤케 안좋냐?,스프린트때는 레이싱 페이스 나쁘지않았는데,19,19.0
2024-12-02 01:34:41,막스는 노리스 들어갈때까지 뻐길려나,?,19,19.0
2024-12-02 01:34:44,그와중에 7등에서 체풍당당 포지션 지키는 체황 뭐냐?,ㄹㅇ 가슴이 웅장해진다,19,19.0
2024-12-02 01:34:48,치매또가 나가니 해밀든이 들어오네,내년에 얼마나 많은 엪갤문학이 나올지 기대되는구나,20,20.0
2024-12-02 01:34:54,메르 레이스 페이스 왜 저럼 ㅋㅋㅋ,,20,20.0
2024-12-02 01:34:56,상위권보다 매랩 1초느린 물탕이 = 내년 페라리 드라이버,노인 받아라 ~,20,20.0
2024-12-02 01:35:02,펑쳐인줄 알고 달리다가 아니니깐 페이스 올리는건가?,"뭔 플라시보효과야 이게 ㅋㅋ
- dc official App",20,20.0
2024-12-02 01:35:25,대 딱 스,ㅋㅋ,20,20.0
2024-12-02 01:35:26,북딱스~~,,20,20.0
2024-12-02 01:35:29,RB따따잇!!!!@,컷,20,20.0
2024-12-02 01:35:28,황 타 스,,20,20.0
2024-12-02 01:35:29,대 우 버 ㅋㅋㅋㅋ,ㅋㅋㅌㅌ,20,20.0
2024-12-02 01:35:30,자밑알 ㅋㅋㅋ,,20,20.0
2024-12-02 01:35:30,대 우 버ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,20,20.0
2024-12-02 01:35:31,자우버의 유쾌한 반란 ㄷㄷ,,20,20.0
2024-12-02 01:35:30,캬 북딱스ㅋㅋㅋㅋ,,20,20.0
2024-12-02 01:35:31,대 타 스,- dc official App,20,20.0
2024-12-02 01:35:32,대 우 버,- dc official App,20,20.0
2024-12-02 01:35:33,북딱스 ㄷㄷ,- dc official App,20,20.0
2024-12-02 01:35:35,대 BUTT ASS,,20,20.0
2024-12-02 01:35:37,쥬지가 노리스보다 많이쳐지네,"맥라렌이 34위로 쳐져야 페라리에 희망이있는데
자력추월은 힘들거같고
쥬지랑 막스가 힘내줬으면..",20,20.0
2024-12-02 01:35:36,대 우 버,- dc official App,20,20.0
2024-12-02 01:35:37,츠노다 스타트 위치로 복귀 ㅋㅋㅋㅋ,,20,20.0
2024-12-02 01:35:39,보여주나 자우버?,ㅇ?,20,20.0
2024-12-02 01:35:40,북 따악,야 기분좋다,20,20.0
2024-12-02 01:35:40,자우버 포인트 가나요,ㄹㅇ,20,20.0
2024-12-02 01:35:39,윾키 침몰 ㅋㅋㅋㅋㅋ,,20,20.0
2024-12-02 01:35:41,츠노다/로슨 콜업이요?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20,20.0
2024-12-02 01:35:43,자우버 진짜 포인트 기대해봐도 되냐? ㅋㅋ,,20,20.0
2024-12-02 01:35:44,RB 개같이 멸망,ㅅㅂㅋㅋㅋㅋ,20,20.0
2024-12-02 01:35:44,하스 틀딱두오 시즌 내내 존나 알차게 폐지줍네,"시즌 초중반 케이막 막자전략 q3의 헐크 주거니받거니ㅋㅋㅋ
- dc official App",20,20.0
2024-12-02 01:35:48,알국왕 딱 대 ㅋㅋㅋㅋ,,20,20.0
2024-12-02 01:35:49,ㄹㅇ 첫포인트 가나?,,20,20.0
2024-12-02 01:35:47,알파로메오 돌아온거냐??,포인트 따보자 제발 ㅋㅋ,20,20.0
2024-12-02 01:35:54,RB 왜 저럼?,"차 진짜 너무 느린거같은데
- dc official App",20,20.0
2024-12-02 01:35:55,배경이 단조로워서 그런가,똑같은 화면만 반복되는 느낌인디,20,20.0
2024-12-02 01:35:57,자우버 득점 가냐@@@,드디어@@@@@@,20,20.0
2024-12-02 01:35:57,RB 계속 멀어지네,- dc official App,20,20.0
2024-12-02 01:36:00,Rb 존나개 느리네,에휴,20,20.0
2024-12-02 01:36:01,자우버가 박수를 다 치네,,20,20.0
2024-12-02 01:36:03,솔직히 오늘 저우 1포 먹었으면,0포따리 병신들이랑은 궤가 다르다 그래도,20,20.0
2024-12-02 01:36:04,좀 좋아해라 ㅋㅋㅋㅋ,니들 차 넘어간지 얼마낟 됐눈데 왤케 떨떠름햐,20,20.0
2024-12-02 01:36:07,개씹 오늘 중동노다모드 였는데,갑자기 자우버한테 따이고 있네 시부럴,20,20.0
2024-12-02 01:36:07,대우벜ㅋㅋㅋㅋㅋㅋ,"자밑알
- dc official App",20,20.0
2024-12-02 01:36:07,제발 포인트좀 따봐 ㅂㅅ들아ㅋㅋㅋ,,20,20.0
2024-12-02 01:36:08,이제 쓸만한 차가 됐어요!! (1경기 남음),,20,20.0
2024-12-02 01:36:10,RB는 블루 트랙터가 되버렸네,그나마도 그린 트랙터한테 따이고,20,20.0
2024-12-02 01:36:21,"""본인 맘대로 달리는 베르스타펜""",,21,21.0
2024-12-02 01:36:23,자우버 씨발아,"가자가자가자
- dc official App",21,21.0
2024-12-02 01:36:25,아우디가 내년부터인가?,"그래도 막판에 상승세라 숨통 좀 트이는 거 같네
- dc official App",21,21.0
2024-12-02 01:36:28,츠노다 왜 느림?,작년 아부다비에서 랩 리드하던 츠노다 어디감?,21,21.0
2024-12-02 01:36:31,세팅 맞을때 크루징하는거 하나는 일품인새끼..,4연챔인새끼,21,21.0
2024-12-02 01:36:32,자우버는 카타르하고 뭐 있나 ㅋㅋㅋ,쟤네 왜 카타르만 잘함,21,21.0
2024-12-02 01:36:35,쓸만한 차가 됐어요(시즌 1경기를 남겨두며),씨발 이새끼들 누구 멕이나ㅋㅋㅋㅋㅋㅋ,21,21.0
2024-12-02 01:36:39,병신은또벌어지노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,21,21.0
2024-12-02 01:36:48,보뮬러 레이스 터졌노?,"ㅇ?
- dc official App",21,21.0
2024-12-02 01:36:49,존나 밟아대네 ㅋㅋㅋㅋ,,21,21.0
2024-12-02 01:37:04,자우버는 시즌 중 사고를 최소화한게 차량 정상화를 이끌어냈네,"너무 늦었긴 했다만
내년을 기약해야",21,21.0
2024-12-02 01:37:07,츠노다는 왜케 꼬라박냐,5계단 올라갔다그 개처꼬라박네,21,21.0
2024-12-02 01:37:08,체병신 저거 안 자를거냐 진짜?,,21,21.0
2024-12-02 01:37:12,체황 << 뭐함?,,21,21.0
2024-12-02 01:37:18,츠노다는 어떻게 라스베거스에서 포인트를 딴거냐?,,21,21.0
2024-12-02 01:37:22,페이스 보니까 상위권 8위 아래로는 원스탑 할듯?,- dc official App,21,21.0
2024-12-02 01:37:24,원스탑 가겠네,이건,21,21.0
2024-12-02 01:37:39,페레즈 왜 욕해,7위면 잘하고 있는거아니야?,22,22.0
2024-12-02 01:37:40,메르 페이스 존나느리노 뭐냐,왤케 느림,22,22.0
2024-12-02 01:37:49,그거 암?,"알파로메오 철수 시점에서 자우버는 24시즌은 테스트 세션이였던거임
아우디와 함께할 날만을 기다리며 데이터 수집을 그 어느 때보다 실전적으로 하는것
- dc official App",22,22.0
2024-12-02 01:37:52,안돼 북딱스,,22,22.0
2024-12-02 01:37:52,우리 드라이버가 ㅈㄴ 잘 달리잖아?,균형은 지켜져야 한다..,22,22.0
2024-12-02 01:37:54,북딱스는 진짜 은퇴할때 됐나봐,,22,22.0
2024-12-02 01:37:56,역시 크루징 안정감은 몽골이야,"클린에어 크루징 혼자달리는데 미끌거리는 어떤 병신이랑 다른듯
- dc official App",22,22.0
2024-12-02 01:38:09,메르 후루끄 끝 ㅋㅋㅋㅋㅋㅋ,,22,22.0
2024-12-02 01:38:16,데저트 스톰이다 머더뻐커들아,"ㅋㅋㅋㅋ
- dc official App",22,22.0
2024-12-02 01:38:18,타스형 ㅅㅂ 왜그래,- dc official App,22,22.0
2024-12-02 01:38:20,맥라렌이 이번 그랑프리에서 유리함?,"저번에 해설 들었을떄 맥라렌이 카타르에서 유리하고 페라리가 마지막 그랑프리에서 유리해서
맥라렌이 이번에 점수를 많이 따놔야 한다고 했는데",22,22.0
2024-12-02 01:38:24,막스는 차에서 뭔 12기통 소리가 나네ㅋㅋㅋㅋㅋ,,22,22.0
2024-12-02 01:38:29,지금 자우버견이 불안한 이유.factos,이 멍청이들이 언제 좆같은 전략으로 어떻게든 끌어내려서 순위 ^정상화^할지 모름,22,22.0
2024-12-02 01:38:59,뉴이 나가서 레드불 ㅈ됐다며 왤케 잘하는건데,ㅠㅠ,22,22.0
2024-12-02 01:39:01,그래블 밟은거 치고 .4초 잃은거면 ㄱㅊ은듯,- dc official App,22,22.0
2024-12-02 01:39:05,난 체황 순위 한자릿수인거도 대단하다 생각함,- dc official App,23,23.0
2024-12-02 01:39:05,자우버 차가 좆박는다 = 아 26시즌 테스트뮬이구나,"자우버 전략이 좆박는다 = 아 26년 대비 데이터 축적이구나
- dc official App",23,23.0
2024-12-02 01:39:07,러셀이 뒤쳐진거냐 피아가 따라잡는거냐 르끌도 잘 가는거냐,,23,23.0
2024-12-02 01:39:14,피아제 마지막 코너 왜캐 못 도냐,,23,23.0
2024-12-02 01:39:23,해밀턴은 뭐 하는 거임,"체코는 따야 할 거 아냐 너 내년에 페라리 탄다고 씨발아!!!!!
- dc official App",23,23.0
2024-12-02 01:39:28,러셀 잘한다~~,피아 오래 막아줘... 페라리 희망좀 가지게...,23,23.0
2024-12-02 01:39:58,자우버 진짜 1포인트는 땃으면 좋겟네,"응원하게된다
- dc official App",23,23.0
2024-12-02 01:40:23,대 몽 골 또 패랩,,23,23.0
2024-12-02 01:40:25,난 고정카메라가 있는 저 위치에 있어보고싶음,진동을 느껴보고싶다,23,23.0
2024-12-02 01:40:25,쥬지야 어깨너머로 많이 보던 경의 품격 너가 한번 보여주라,"ㅅㅂ 피트드가네
- dc official App",23,23.0
2024-12-02 01:40:26,쥬지 핏인,,23,23.0
2024-12-02 01:40:38,개씨발 ㅖ르 좆,,24,24.0
2024-12-02 01:40:39,러셀 피트,"타이어 ㅈ망했었나 보네
- dc official App",24,24.0
2024-12-02 01:40:38,어????,,24,24.0
2024-12-02 01:40:39,ㅈ망 ㅋㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:41,러셀 멸망 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:41,좆메르ㅅㅂㅋㅋㅋ,- dc official App,24,24.0
2024-12-02 01:40:41,아오 씨바 ㅋㅋㅋ 7초 ㅋㅋ,,24,24.0
2024-12-02 01:40:42,메르 족병신들아 ㅋㅋㅋ,,24,24.0
2024-12-02 01:40:42,애미씨발년들아,,24,24.0
2024-12-02 01:40:42,아이고야 쥬지 망했네 ㅋㅋ,,24,24.0
2024-12-02 01:40:43,자우버 행동,,24,24.0
2024-12-02 01:40:44,대참사 ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:44,쥬지좆망ㅋㅋ,ㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:44,5초 패널티네 ㅋㅋ,,24,24.0
2024-12-02 01:40:45,자체 5초패널티 ㅋㅆㅂ,"ㅋㅋ
- dc official App",24,24.0
2024-12-02 01:40:45,조졌네ㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋ
- dc official App",24,24.0
2024-12-02 01:40:44,ㅈ망이요ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:45,7.0 ㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:45,피아제에게 클린에어를 주세요,,24,24.0
2024-12-02 01:40:45,메르 정상화 ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:46,쥬지핏스탑좆망시발진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,피트크루시발,24,24.0
2024-12-02 01:40:47,개찐빠 씹좆메르ㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",24,24.0
2024-12-02 01:40:46,자우버행동 ㅋㅋㅋ,,24,24.0
2024-12-02 01:40:47,ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,24,24.0
2024-12-02 01:40:48,좆망ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:48,ㅈ망 ㅋㅋㅋ,- dc official App,24,24.0
2024-12-02 01:40:47,피트 비상!!!!!! 7초ㅋㅋ,아,24,24.0
2024-12-02 01:40:48,7초 ㅅㅂ ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:47,7.0 ㅆㅂ ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:48,7.0 ㅅㅂㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:48,엥 피스스탑 ㅈ됐는데,?,24,24.0
2024-12-02 01:40:49,7초 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:49,메르세데스 좆망 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:49,자체 페널티 ㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:49,좆르씹데스 ㅅㅂ,,24,24.0
2024-12-02 01:40:49,쥬지 자체패널티수행 ㅋㅋㅋㅋㅋ,미친놈들아,24,24.0
2024-12-02 01:40:50,메르 ㅈ망ㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:50,러셏좆망 ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:51,7.0은 ㅆㅂㅋㅋㅋ,ㅋㅋㅋ,24,24.0
2024-12-02 01:40:51,엌ㅋㅋㅋㅋㅋㅋㅋㅋ,메르 ㅅㅂ,24,24.0
2024-12-02 01:40:51,7초 개시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:51,ㅅㅂㅋㅋㅋㅋㅋㅋ,뭐하냐,24,24.0
2024-12-02 01:40:52,7초 ㅋㅋㅋㅋㅋ 시발 5초 페널티 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,24,24.0
2024-12-02 01:40:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ패널티수행,,24,24.0
2024-12-02 01:40:52,삼각별 개 시발아,,24,24.0
2024-12-02 01:40:52,대 벤 츠,- dc official App,24,24.0
2024-12-02 01:40:53,자우버행동ㅋㅋㅋㅋㅋ,- dc official App,24,24.0
2024-12-02 01:40:54,자체 5초 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-12-02 01:40:57,쥬지 2초 ㄷㄷㄷㄷㄷ,근데 5초 패널티 언제 받음?,24,24.0
2024-12-02 01:40:57,자우버행동 ㅋㅋ,- dc official App,24,24.0
2024-12-02 01:40:56,러셀 좆망,억까인생 미쳤네,24,24.0
2024-12-02 01:41:00,자체 5초 페널티 ㅋㅋ,,24,24.0
