post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_5,LABEL_1,LABEL_3,LABEL_0,LABEL_2,LABEL_4
2024-12-02 01:56:01,ㅋㅋㅋ 지랄났노 ㅋㅋㅋㅋ,- dc official App,34,34.0,ㅋㅋㅋ 지랄났노 ㅋㅋㅋㅋ - dc official App,ㅋㅋㅋ 지랄났노 ㅋㅋㅋㅋ - dc official App,0.1754814237356186,0.22071368992328644,0.195649191737175,0.2415429800748825,0.07081907242536545,0.09579359740018845
2024-12-02 01:56:02,fia 진짜 병신이면 개추ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋ
- dc official App",34,34.0,"fia 진짜 병신이면 개추ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ
- dc official App",fia 진짜 병신이면 개추ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.15269406139850616,0.18406949937343597,0.4684872329235077,0.10236937552690506,0.05437621474266052,0.03800361603498459
2024-12-02 01:56:02,사인츠도지뢰펑처시발ㅋㅋ,ㅋㅌㅌㅌㅌㅌㅌㅋㅋㅌㅌ,34,34.0,사인츠도지뢰펑처시발ㅋㅋ ㅋㅌㅌㅌㅌㅌㅌㅋㅋㅌㅌ,사인츠도지뢰펑처시발ㅋㅋ ㅋㅌㅌㅌㅌㅌㅌㅋㅋㅌㅌ,0.11595569550991058,0.1854746788740158,0.16011202335357666,0.3248673975467682,0.06258051097393036,0.1510096937417984
2024-12-02 01:56:03,애미 씨발,- dc official App,34,34.0,애미 씨발 - dc official App,애미 씨발 - dc official App,0.14756959676742554,0.1760220229625702,0.17270426452159882,0.31348705291748047,0.04594544693827629,0.1442716270685196
2024-12-02 01:56:03,개씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,개씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,개씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.13152995705604553,0.20351235568523407,0.13227684795856476,0.3116365969181061,0.05960985645651817,0.16143439710140228
2024-12-02 01:56:03,사인지 멸망 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,34,34.0,사인지 멸망 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,사인지 멸망 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.1066272035241127,0.16265466809272766,0.5635333061218262,0.09384999424219131,0.032404251396656036,0.04093056917190552
2024-12-02 01:56:03,진짜 시발 새끼,,34,34.0,진짜 시발 새끼 ,진짜 시발 새끼,0.13815884292125702,0.17055198550224304,0.14917559921741486,0.3057481050491333,0.0469844713807106,0.18938098847866058
2024-12-02 01:56:04,ㅁ시발 ㅌㅋㅋㅋㅋㅋ 이게 뭐노,ㅋㅋㅋㅋㅋㅋ,34,34.0,ㅁ시발 ㅌㅋㅋㅋㅋㅋ 이게 뭐노 ㅋㅋㅋㅋㅋㅋ,ㅁ시발 ㅌㅋㅋㅋㅋㅋ 이게 뭐노 ㅋㅋㅋㅋㅋㅋ,0.1280246376991272,0.29794156551361084,0.12008072435855865,0.23721474409103394,0.06285786628723145,0.15388040244579315
2024-12-02 01:56:03,씨발ㅋㅋㅋㅋㅋㅋ,,34,34.0,씨발ㅋㅋㅋㅋㅋㅋ ,씨발ㅋㅋㅋㅋㅋㅋ,0.12444101274013519,0.23390573263168335,0.3485581874847412,0.17190667986869812,0.0506029911339283,0.07058542221784592
2024-12-02 01:56:03,쟤도 밟았노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,쟤도 밟았노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,쟤도 밟았노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.24946171045303345,0.2603672742843628,0.17666126787662506,0.13899467885494232,0.11400260031223297,0.06051242724061012
